(7757, 1.7545859895834819)
(4448, 1.7494168147220175)
(4266, 1.7433836135695784)
(1111, 1.741154460539136)
(1049, 1.7332471960942903)
(2240, 1.7326367181972548)
(549, 1.7316684743610877)
(152, 1.7293309325114434)
(4510, 1.7287895567713127)
(243, 1.7284169450126425)
(1166, 1.7246592171968491)
(2822, 1.72155107386392)
(5482, 1.7199496187143166)
(3480, 1.7195917662705766)
(2506, 1.7193310125597943)
(1744, 1.7086833898555374)
(6980, 1.70746784458262)
(1199, 1.7050943871846957)
(1688, 1.7012952641217232)
(204, 1.697771964233311)
(2014, 1.6948449126703824)
(2474, 1.6908795210498406)
(3276, 1.6839992680291045)
(3027, 1.6683798107287025)
(5130, 1.6664147969112164)
(230, 1.6650898400288097)
(1585, 1.6648201720275628)
(1307, 1.6627012751485075)
(3014, 1.6541586879388723)
(1473, 1.6538845024019333)
(4463, 1.650895161307285)
(1646, 1.6480437647618604)
(1548, 1.643734081307898)
(1464, 1.6430002846534826)
(2120, 1.6349717431991595)
(3717, 1.6345022483595621)
(5545, 1.6309140195221663)
(3748, 1.6308944820052704)
(1729, 1.6297758228706314)
(7233, 1.6294566456747193)
(1661, 1.6258165171201684)
(2693, 1.623368443259967)
(1836, 1.622999941965406)
(1374, 1.6217787191554882)
(6739, 1.6216515049509193)
(6907, 1.6205345196272942)
(4373, 1.6155418622053197)
(7763, 1.6150801623204591)
(5671, 1.5992815385000283)
(5204, 1.5961283201374346)
(5829, 1.5946940944534966)
(2923, 1.5912862435726212)
(4485, 1.5909153967675715)
(4175, 1.5904933413601492)
(6770, 1.586682477300675)
(3453, 1.583996627655176)
(5028, 1.576430266230872)
(5902, 1.573775111202636)
(5301, 1.573159108739134)
(2900, 1.5704909989756015)
(7927, 1.570406088845869)
(5037, 1.5687830476534517)
(5822, 1.5670441176077121)
(8121, 1.5658740248052334)
(6790, 1.5651054988874467)
(8212, 1.5641344833183428)
(5452, 1.5620203376997206)
(1990, 1.5617392604788438)
(3371, 1.5617211383290956)
(7910, 1.5603799152766433)
(2851, 1.5592401142504166)
(4299, 1.5553381152538244)
(8291, 1.5542707013798143)
(3958, 1.5530147765973552)
(2665, 1.552965229897063)
(3631, 1.5515063433787504)
(1705, 1.5500622895451126)
(1157, 1.54634418986387)
(4795, 1.5446673435674259)
(959, 1.5434066238312922)
(6400, 1.542511911735157)
(4384, 1.540423674664665)
(5886, 1.5350138400054985)
(3529, 1.5280703905336588)
(5872, 1.5275254441132315)
(1679, 1.5252833194923878)
(2727, 1.5252542957909976)
(4587, 1.5242542782973254)
(8287, 1.5239336253729978)
(5144, 1.5230919807087162)
(6417, 1.5209307183448444)
(3910, 1.5147375360423632)
(8290, 1.5146548094135328)
(5262, 1.5142578687821588)
(1319, 1.5133269271828498)
(5925, 1.5124636802648082)
(1357, 1.5124092942836909)
(6347, 1.509634192169364)
(5335, 1.5052167061737542)
(3970, 1.5047079407090298)
(3291, 1.5040530282966438)
(1622, 1.5020202820505175)
(7386, 1.5000101564496489)
(6600, 1.4998594455111998)
(6296, 1.4995661312092152)
(863, 1.4942488309748645)
(4999, 1.4911859798560805)
(2289, 1.4908080800629484)
(2686, 1.4871945094311203)
(5305, 1.48706175880852)
(7378, 1.4840609766445838)
(2747, 1.4815748860075886)
(765, 1.4772148010536685)
(6481, 1.4758670064694426)
(1918, 1.4751104058888065)
(3284, 1.474729628677008)
(4791, 1.4706750587024522)
(5529, 1.4699493016822354)
(608, 1.4691925060614834)
(259, 1.468591783996979)
(402, 1.4673734136710306)
(5819, 1.4665065782284825)
(1492, 1.4657577638109898)
(7912, 1.4652702572706264)
(3812, 1.4641410402234847)
(1701, 1.4626727317281554)
(1992, 1.4592054653414137)
(7063, 1.4544737749876213)
(4530, 1.451665382506323)
(1697, 1.449330923327483)
(769, 1.4491416553089098)
(5683, 1.4461977740515553)
(2667, 1.4448527843183578)
(1835, 1.4426385567103779)
(739, 1.4421146653162404)
(3059, 1.4420831180640121)
(1267, 1.4405486986632163)
(2963, 1.4338527522080016)
(7871, 1.4306108532655348)
(2856, 1.4272828902714483)
(857, 1.4272138527916611)
(4781, 1.4271961060459366)
(6715, 1.4260652241140557)
(75, 1.4249481833453512)
(1977, 1.4237462849604539)
(5891, 1.4233125989866973)
(3460, 1.4225376332351825)
(1151, 1.4185295035211345)
(3580, 1.4169230521287266)
(465, 1.4160289578786616)
(5072, 1.414967854838744)
(5096, 1.4127927920258025)
(1718, 1.407161275578237)
(4338, 1.4051595554164462)
(2371, 1.4043926369000503)
(6930, 1.4038070649287455)
(7450, 1.4030960919317585)
(4212, 1.4007567578039253)
(1908, 1.3968934964637563)
(7279, 1.3961863077235663)
(3028, 1.3904175653183468)
(5100, 1.3867235241253064)
(4021, 1.3863122936654373)
(6422, 1.3844269394065487)
(5378, 1.3826907454152666)
(1637, 1.3769889615448476)
(2062, 1.3756043833543674)
(4884, 1.3754881362257418)
(1167, 1.3754461448982047)
(1103, 1.3753101970643207)
(8134, 1.3749543873334222)
(2707, 1.373425463787415)
(3587, 1.369025949771342)
(5449, 1.3668327176434125)
(2174, 1.365454351615037)
(4365, 1.3592340247196444)
(7012, 1.358951866342384)
(5061, 1.353370714176689)
(7833, 1.3491520739869842)
(6218, 1.3455871505020878)
(5947, 1.3455863204670333)
(5743, 1.3454187670107112)
(1165, 1.3438241454060627)
(2542, 1.3420681323039054)
(1514, 1.3420626768106312)
(370, 1.3412776938098032)
(2397, 1.341138514171459)
(108, 1.3399671039481142)
(1849, 1.3384822977347506)
(2456, 1.3383747547166143)
(2435, 1.3370446564163294)
(7624, 1.334425718075331)
(789, 1.3334607337529074)
(2252, 1.3313565487689596)
(1811, 1.329243240235336)
(5289, 1.327637183431426)
(817, 1.3274290416174157)
(2264, 1.327278940168654)
(3720, 1.326214501691156)
(5680, 1.3248969288767076)
(6388, 1.3241592526072574)
(4846, 1.3226867547851275)
(2276, 1.322388010152044)
(3607, 1.322336973849131)
(7381, 1.322334543830166)
(1352, 1.3203223847280416)
(545, 1.3196421749372076)
(2339, 1.3194654299465185)
(2955, 1.3183567307014696)
(1403, 1.3180284684179335)
(4219, 1.3177630696810203)
(2991, 1.3164926053795594)
(4483, 1.3147591401034624)
(2322, 1.3139878655005583)
(3164, 1.3113104194517986)
(3847, 1.310413138929155)
(3830, 1.3099396799920455)
(1734, 1.3095495175979177)
(4199, 1.3089840247969076)
(4401, 1.30889719320942)
(626, 1.307821333400834)
(4719, 1.3062960114228201)
(3473, 1.3053694188310032)
(7835, 1.3051482561878902)
(3018, 1.3045316525108304)
(1384, 1.3038109710043289)
(2193, 1.3032758009050647)
(1156, 1.2999311817288608)
(5817, 1.2974139906132511)
(3348, 1.2965183386405574)
(5222, 1.294566479870088)
(1497, 1.2944623238146749)
(4055, 1.2896469868110632)
(439, 1.2858673592988161)
(10, 1.2855327698804861)
(4717, 1.285077890605197)
(7510, 1.278933652854069)
(4290, 1.2785697140419514)
(2544, 1.278446915709277)
(7144, 1.2782063442084115)
(2831, 1.2778445008238979)
(667, 1.2768721312202211)
(1201, 1.2686168904945518)
(2697, 1.2670569794151751)
(4811, 1.2667185230500322)
(4233, 1.2644483636412367)
(5189, 1.262971235820363)
(5432, 1.2621473970599675)
(8249, 1.2620599040820566)
(1496, 1.2615147173456556)
(5092, 1.258395741448461)
(5897, 1.2579647286908613)
(4534, 1.2557250336793233)
(1888, 1.2555730191072916)
(7050, 1.2539419456509162)
(2763, 1.2523280373681236)
(2880, 1.2496184561676054)
(7168, 1.2484944269694758)
(715, 1.24757066994959)
(1428, 1.2439707301345384)
(2135, 1.2439499075217306)
(5624, 1.2422411862181055)
(1935, 1.2406489273157575)
(4824, 1.2376351727554138)
(4808, 1.2372452626380617)
(4315, 1.2357962735472594)
(560, 1.234933482775236)
(2381, 1.2340321109147774)
(2182, 1.2334488189316752)
(6337, 1.2334105554550219)
(7052, 1.229690962311921)
(1564, 1.229234134510799)
(7238, 1.2289281398766458)
(3946, 1.2250709619157887)
(6714, 1.2242581586424264)
(2909, 1.2220110789492087)
(4632, 1.2216966048716102)
(6442, 1.2214837288175349)
(3293, 1.2213685508672434)
(714, 1.2207499178896672)
(5799, 1.2148300934815897)
(1247, 1.214430755500675)
(1035, 1.2139034385624001)
(6955, 1.2124646266654342)
(4424, 1.2093626669718607)
(2324, 1.2089966995443393)
(4263, 1.208451165053311)
(656, 1.2068857379702544)
(2814, 1.2066487938317896)
(1963, 1.206170903578005)
(5804, 1.2053420900592533)
(50, 1.2046938788988002)
(4480, 1.2039945819786833)
(5106, 1.20315211122444)
(2973, 1.2028734629868014)
(4072, 1.20222575684978)
(1062, 1.1999863949405063)
(3253, 1.1978363029573598)
(5375, 1.1975944960039953)
(2440, 1.1961641843230966)
(5199, 1.1954942319776787)
(7662, 1.1945828654807615)
(6869, 1.1939631640468895)
(6875, 1.1931387071723636)
(5828, 1.1920370733309789)
(5738, 1.1902794993842711)
(4574, 1.190175174567887)
(7108, 1.1893975584904553)
(7277, 1.1892741430162466)
(4780, 1.1866043059556037)
(3635, 1.185327490757734)
(4269, 1.18296090137201)
(3103, 1.178821066820895)
(3201, 1.1766635170354085)
(7005, 1.1763869694619848)
(3903, 1.1751822253873603)
(5083, 1.1744811383400524)
(5073, 1.173862346862925)
(2490, 1.172352939081582)
(415, 1.170511867608778)
(4297, 1.1692399252032144)
(1159, 1.1654524961420876)
(4689, 1.1628886683175927)
(2223, 1.1628578843997697)
(4528, 1.1617751486532109)
(5263, 1.1583375101497944)
(3007, 1.1580576547697383)
(3404, 1.1561384475530458)
(5684, 1.1546006406524791)
(1700, 1.150635105282712)
(6000, 1.1506096500834557)
(4654, 1.1490107316649092)
(4964, 1.1474057141684755)
(4098, 1.1473995156328707)
(3680, 1.147054561515383)
(771, 1.1449564271944956)
(1593, 1.1442314460204324)
(8141, 1.141190695836566)
(7391, 1.14084362974922)
(2655, 1.1407788551330948)
(4986, 1.1405822031912587)
(2290, 1.14011801767662)
(5285, 1.1388082776824449)
(6855, 1.1366475832635534)
(6323, 1.1361204011458965)
(3800, 1.1356841194366263)
(4646, 1.1344878337331852)
(5739, 1.133255522774279)
(5775, 1.1318515849297794)
(3776, 1.1306107443850644)
(1847, 1.1298800292447724)
(579, 1.1291329519960691)
(1484, 1.1265977892342982)
(2307, 1.124674517479892)
(1305, 1.1235589145024114)
(2325, 1.1232482471598593)
(2364, 1.1231802879896147)
(7295, 1.1222344976875565)
(3417, 1.1220533715638354)
(1772, 1.1216339696066138)
(1261, 1.1195911946993005)
(3843, 1.1186719939837988)
(4507, 1.1172410321644155)
(1044, 1.1169933845239621)
(761, 1.1144465805785313)
(7992, 1.113701651955574)
(3752, 1.111685940042617)
(285, 1.1114519465565484)
(7306, 1.1107200849719496)
(3452, 1.110288134060317)
(3813, 1.1078151683197064)
(5466, 1.1072515561187664)
(6306, 1.105802069998546)
(3447, 1.1046962414790589)
(155, 1.1017344028633829)
(250, 1.1001978156064853)
(6934, 1.0995942052349335)
(1538, 1.09936307774798)
(6566, 1.0980204808230205)
(4432, 1.0959311243241523)
(1277, 1.0939406416783755)
(4162, 1.093790006815065)
(4216, 1.092777943033986)
(6174, 1.0922910291685064)
(2620, 1.0921176169185645)
(1489, 1.088715963306685)
(5188, 1.0886872670044532)
(2770, 1.0886228597467644)
(5148, 1.088021083450649)
(6498, 1.0869495737693808)
(2587, 1.0865794439988887)
(5812, 1.0855871655835636)
(1482, 1.0851900851523408)
(7813, 1.0836951237323602)
(4777, 1.0830536167894704)
(3806, 1.0821243292271197)
(7280, 1.0809885483104238)
(6789, 1.0799476972224575)
(5231, 1.0779862913455005)
(1416, 1.077103248178236)
(937, 1.07687823205623)
(2095, 1.0766269015328755)
(5273, 1.0764915471688452)
(2646, 1.0764298842313844)
(3887, 1.076195396131811)
(6328, 1.0749954131034467)
(1442, 1.0736474292613585)
(3106, 1.073505450104622)
(8297, 1.0728367857422159)
(5807, 1.072436306657997)
(1200, 1.070762136660754)
(1966, 1.0688573285990202)
(7855, 1.0660527151446806)
(1706, 1.0653655828039648)
(356, 1.0639894487412866)
(6424, 1.0634850432132894)
(2375, 1.0626553813807127)
(5341, 1.0625280730281554)
(3557, 1.0607013266918865)
(1769, 1.0600446611422525)
(2510, 1.0585846007303537)
(2595, 1.0578104912216533)
(6432, 1.0558120959744692)
(1680, 1.0554308037417168)
(5121, 1.0547164821276214)
(893, 1.05407622467483)
(4980, 1.0523057844670067)
(1808, 1.0522094776661692)
(2760, 1.0510940466195153)
(1648, 1.050811210043067)
(2662, 1.0495875079360528)
(2225, 1.0480504938647281)
(4435, 1.0475319151040159)
(8002, 1.0456881035674308)
(966, 1.0454862060039478)
(4103, 1.04258487983542)
(5463, 1.041384342658867)
(3258, 1.0408590189155715)
(7651, 1.0396170695128217)
(54, 1.0372761881847363)
(7979, 1.0365545046650269)
(3020, 1.0364632916587637)
(6262, 1.0362319391629846)
(2550, 1.0328180262650546)
(5103, 1.0306922395170783)
(2211, 1.0299923929197699)
(3092, 1.027277409630097)
(7646, 1.026977035975241)
(935, 1.0242225038042223)
(1571, 1.020333590164761)
(2781, 1.0199886655163242)
(2384, 1.0199869339749514)
(39, 1.0199822048118499)
(8051, 1.0159851982248758)
(6032, 1.0157089122387004)
(1608, 1.0156530812126978)
(33, 1.0083047433099595)
(5780, 1.00820726844113)
(5811, 1.0060414659056427)
(524, 1.0059495357746073)
(2410, 1.005009898010837)
(4994, 1.004412539991799)
(4453, 1.0031580465930805)
(6001, 1.002154321231035)
(6243, 1.0017709837706201)
(6305, 0.9990316623927484)
(8198, 0.9980072292207771)
(6246, 0.994779455237565)
(4298, 0.9938977119580472)
(6765, 0.9928616523763938)
(1279, 0.9927914361809708)
(7924, 0.991417337579237)
(2674, 0.9911293182438444)
(6736, 0.9887936867472661)
(4500, 0.9882767460089273)
(6098, 0.9880798899552471)
(856, 0.9876490325289494)
(763, 0.9840093442586072)
(4713, 0.9839793519253941)
(3351, 0.9839552920228306)
(2794, 0.9839083644586551)
(227, 0.9834110099203188)
(567, 0.9832184420574835)
(1284, 0.9814576206881774)
(3148, 0.9776091732497567)
(1621, 0.9766870357390274)
(5969, 0.9750725611055143)
(1777, 0.9739950756355864)
(6976, 0.9737222779561254)
(8, 0.9734349626001342)
(3235, 0.9721733235214021)
(677, 0.9712110046962977)
(1154, 0.9711645599317326)
(105, 0.9709353307945442)
(5454, 0.9704394429916906)
(559, 0.9694779522978869)
(6227, 0.969413659977129)
(6720, 0.9677314948769659)
(2547, 0.9671725510135393)
(5936, 0.9666843156101931)
(3173, 0.9665027872930458)
(2764, 0.9662638538081763)
(5215, 0.9653021407190763)
(3144, 0.9633954991267072)
(5499, 0.9622155565864553)
(2787, 0.9620383251774522)
(8292, 0.9609560280082506)
(4977, 0.959812506298969)
(6441, 0.9588540681171449)
(1123, 0.9587971398184006)
(6576, 0.9583064426142789)
(3803, 0.9569417181512514)
(7116, 0.9566010934163923)
(3099, 0.9549624014701734)
(4706, 0.9549060398316649)
(6221, 0.952659295751733)
(7707, 0.9516832127428281)
(3937, 0.9513684220962727)
(8283, 0.9508795626010129)
(6624, 0.9501181726461798)
(7351, 0.950095363340658)
(5430, 0.949895931891817)
(2102, 0.948469726535258)
(1787, 0.947730436540887)
(4820, 0.9470881561500798)
(2999, 0.9469387314172479)
(1997, 0.9462622076038076)
(2932, 0.9460656958929399)
(3541, 0.9414013362448633)
(5848, 0.9409482866095387)
(3479, 0.9400337123214002)
(967, 0.9397583094797615)
(1781, 0.9393015792531721)
(1390, 0.9390015775307206)
(904, 0.9387736399814539)
(2157, 0.9382493405505534)
(1239, 0.9376818606722275)
(5182, 0.9371857711726483)
(2685, 0.937036998178783)
(3724, 0.9367864946476833)
(171, 0.9361626082709911)
(2231, 0.935709788648654)
(1802, 0.9352079001452042)
(960, 0.934273676321895)
(6599, 0.9322811275521509)
(1799, 0.9321231395618886)
(3056, 0.9289405400849221)
(565, 0.9275070813446328)
(4044, 0.9267667127810717)
(6, 0.9236767028075055)
(2830, 0.9225925936007706)
(2708, 0.9222066142226545)
(6255, 0.9221934076785934)
(2972, 0.9212295047562133)
(322, 0.9208663473088848)
(135, 0.9187933918831694)
(5295, 0.9180526277956517)
(477, 0.9175357671679883)
(1378, 0.9173630615369314)
(6151, 0.9160231352925687)
(1330, 0.914913504139447)
(4588, 0.9147496293807528)
(1315, 0.9138429815261684)
(6094, 0.9137734872055603)
(5527, 0.9137546956127178)
(3489, 0.9137088082010411)
(7047, 0.9136561766039044)
(4417, 0.9128192089372656)
(4551, 0.9123557406522138)
(6554, 0.9110839025656139)
(6437, 0.9109769275286527)
(2560, 0.9101404292154184)
(859, 0.9094336214608248)
(3309, 0.908212816144969)
(2079, 0.9079119758281)
(6613, 0.9069729963204173)
(6918, 0.9053372474260069)
(2071, 0.9042990653093074)
(4953, 0.9040233384577401)
(3660, 0.9022958388746535)
(3393, 0.9010231891827382)
(7879, 0.900196927492757)
(4962, 0.8994015724401391)
(5384, 0.8975368407668093)
(151, 0.896893065468288)
(334, 0.8968864530842413)
(2016, 0.8966071667816424)
(829, 0.8965834793060119)
(2809, 0.895761223268079)
(1927, 0.8951784401797023)
(3787, 0.8913728673031645)
(6043, 0.8903088071090156)
(3807, 0.8874012143680196)
(2257, 0.8865566199026741)
(4547, 0.8857179814991691)
(1322, 0.8851692656760404)
(5824, 0.8850255874584068)
(4043, 0.8848703036823148)
(178, 0.8838152885889647)
(3180, 0.8830082371914522)
(1525, 0.8808048972830882)
(7529, 0.8805269707691432)
(363, 0.8791252796725708)
(5457, 0.8789775871360008)
(3926, 0.8775318043682415)
(2128, 0.877325249343541)
(3320, 0.8771498290437209)
(1360, 0.8767865034165426)
(2273, 0.8756696246252651)
(7795, 0.873284753232297)
(7443, 0.8732206286498737)
(3243, 0.8730226787223736)
(7119, 0.8727843767356229)
(6699, 0.8727535535884862)
(3033, 0.8727303152992615)
(1014, 0.8717648688425113)
(3346, 0.8715160037019049)
(1253, 0.8703269411551622)
(8083, 0.8694145345259172)
(1444, 0.8673789149951451)
(2922, 0.8662098643880821)
(5798, 0.8620099698899443)
(2326, 0.8614051412238828)
(2799, 0.8607715325898585)
(7054, 0.8604835021310393)
(1018, 0.859774795483699)
(1053, 0.8594218106679797)
(1566, 0.858544399666932)
(2993, 0.8574272663222093)
(371, 0.8564136539496742)
(5140, 0.8561498931318207)
(310, 0.855883677094897)
(5506, 0.8552659393767548)
(1191, 0.8546688782539054)
(1465, 0.8535624778225889)
(1402, 0.8533853730962584)
(2369, 0.8512642004706694)
(849, 0.8503996853243744)
(4341, 0.8499810925256047)
(3458, 0.8488337565631934)
(7928, 0.8483108250702417)
(1203, 0.8482727014819824)
(4715, 0.8473482789537508)
(760, 0.8459045461853874)
(1816, 0.8455812338270995)
(696, 0.8449174563745637)
(3002, 0.8436900908383536)
(4645, 0.8432545709270375)
(1814, 0.8415508030910835)
(3835, 0.841300789695811)
(3871, 0.8392929004194988)
(2001, 0.8392028679090293)
(80, 0.8390304208361605)
(4929, 0.837672439680084)
(49, 0.8374760405706249)
(663, 0.8343148244318564)
(1498, 0.8342007190026587)
(1964, 0.833172589536962)
